frame_id,kp_name,kp_index,x_2d,y_2d
377,RShoulder,14,437.000,231.000
377,RElbow,15,432.000,266.000
377,RWrist,16,440.000,253.000
378,Pelvis,0,465.000,321.500
378,RHip,1,447.000,323.000
378,RKnee,2,449.000,398.000
378,RAnkle,3,448.000,471.000
378,LHip,4,483.000,320.000
378,LKnee,5,482.000,395.000
378,LAnkle,6,478.000,466.000
378,Spine1,7,465.000,274.750
378,Neck,8,465.000,228.000
378,Head,9,475.500,174.000
378,Site,10,472.000,192.000
378,LShoulder,11,492.000,225.000
378,LElbow,12,511.000,246.000
378,LWrist,13,490.000,209.000
378,RShoulder,14,438.000,231.000
378,RElbow,15,432.000,271.000
378,RWrist,16,438.000,260.000
379,Pelvis,0,466.000,323.000
379,RHip,1,448.000,325.000
379,RKnee,2,451.000,400.000
379,RAnkle,3,449.000,473.000
379,LHip,4,484.000,321.000
379,LKnee,5,482.000,397.000
379,LAnkle,6,476.000,468.000
379,Spine1,7,466.000,276.250
379,Neck,8,466.000,229.500
379,Head,9,473.500,176.250
379,Site,10,471.000,194.000
379,LShoulder,11,493.000,226.000
379,LElbow,12,512.000,247.000
379,LWrist,13,491.000,211.000
379,RShoulder,14,439.000,233.000
379,RElbow,15,431.000,276.000
379,RWrist,16,432.000,275.000
380,Pelvis,0,467.500,324.000
380,RHip,1,450.000,326.000
380,RKnee,2,452.000,402.000
380,RAnkle,3,450.000,477.000
380,LHip,4,485.000,322.000
380,LKnee,5,483.000,398.000
380,LAnkle,6,477.000,471.000
380,Spine1,7,467.750,277.000
380,Neck,8,468.000,230.000
380,Head,9,475.500,174.500
380,Site,10,473.000,193.000
380,LShoulder,11,495.000,226.000
380,LElbow,12,515.000,248.000
380,LWrist,13,495.000,217.000
380,RShoulder,14,441.000,234.000
380,RElbow,15,432.000,280.000
380,RWrist,16,431.000,283.000
381,Pelvis,0,464.500,324.000
381,RHip,1,449.000,324.000
381,RKnee,2,458.000,396.000
381,RAnkle,3,456.000,471.000
381,LHip,4,480.000,324.000
381,LKnee,5,481.000,398.000
381,LAnkle,6,476.000,470.000
381,Spine1,7,466.250,278.250
381,Neck,8,468.000,232.500
381,Head,9,475.500,173.250
381,Site,10,473.000,193.000
381,LShoulder,11,493.000,231.000
381,LElbow,12,515.000,256.000
381,LWrist,13,494.000,233.000
381,RShoulder,14,443.000,234.000
381,RElbow,15,430.000,277.000
381,RWrist,16,432.000,285.000
382,Pelvis,0,467.500,326.000
382,RHip,1,451.000,326.000
382,RKnee,2,455.000,398.000
382,RAnkle,3,454.000,477.000
382,LHip,4,484.000,326.000
382,LKnee,5,481.000,402.000
382,LAnkle,6,474.000,479.000
382,Spine1,7,468.000,279.250
382,Neck,8,468.500,232.500
382,Head,9,475.250,176.250
382,Site,10,473.000,195.000
382,LShoulder,11,495.000,231.000
382,LElbow,12,522.000,261.000
382,LWrist,13,495.000,237.000
382,RShoulder,14,442.000,234.000
382,RElbow,15,430.000,278.000
382,RWrist,16,432.000,291.000
383,Pelvis,0,466.000,325.000
383,RHip,1,449.000,325.000
383,RKnee,2,457.000,396.000
383,RAnkle,3,459.000,469.000
383,LHip,4,483.000,325.000
383,LKnee,5,482.000,399.000
383,LAnkle,6,480.000,469.000
383,Spine1,7,467.000,279.250
383,Neck,8,468.000,233.500
383,Head,9,475.500,174.250
383,Site,10,473.000,194.000
383,LShoulder,11,495.000,233.000
383,LElbow,12,517.000,262.000
383,LWrist,13,495.000,233.000
383,RShoulder,14,441.000,234.000
383,RElbow,15,428.000,279.000
383,RWrist,16,434.000,284.000
384,Pelvis,0,468.500,324.000
384,RHip,1,452.000,324.000
384,RKnee,2,462.000,394.000
384,RAnkle,3,466.000,467.000
384,LHip,4,485.000,324.000
384,LKnee,5,485.000,398.000
384,LAnkle,6,482.000,467.000
384,Spine1,7,468.500,278.500
384,Neck,8,468.500,233.000
384,Head,9,475.250,174.500
384,Site,10,473.000,194.000
384,LShoulder,11,495.000,232.000
384,LElbow,12,517.000,261.000
384,LWrist,13,496.000,233.000
384,RShoulder,14,442.000,234.000
384,RElbow,15,428.000,281.000
384,RWrist,16,433.000,289.000
385,Pelvis,0,470.000,324.000
385,RHip,1,454.000,324.000
385,RKnee,2,466.000,395.000
385,RAnkle,3,471.000,468.000
385,LHip,4,486.000,324.000
385,LKnee,5,486.000,398.000
385,LAnkle,6,484.000,468.000
385,Spine1,7,469.250,278.500
385,Neck,8,468.500,233.000
385,Head,9,475.250,174.500
385,Site,10,473.000,194.000
385,LShoulder,11,495.000,232.000
385,LElbow,12,518.000,262.000
385,LWrist,13,497.000,234.000
385,RShoulder,14,442.000,234.000
385,RElbow,15,428.000,282.000
385,RWrist,16,434.000,290.000
386,Pelvis,0,473.500,325.000
386,RHip,1,456.000,327.000
386,RKnee,2,464.000,403.000
386,RAnkle,3,468.000,478.000
386,LHip,4,491.000,323.000
386,LKnee,5,488.000,399.000
386,LAnkle,6,481.000,472.000
386,Spine1,7,471.250,278.250
386,Neck,8,469.000,231.500
386,Head,9,475.000,176.750
386,Site,10,473.000,195.000
386,LShoulder,11,497.000,227.000
386,LElbow,12,517.000,256.000
386,LWrist,13,496.000,226.000
386,RShoulder,14,441.000,236.000
386,RElbow,15,433.000,286.000
386,RWrist,16,438.000,285.000
387,Pelvis,0,474.500,326.000
387,RHip,1,457.000,328.000
387,RKnee,2,464.000,403.000
387,RAnkle,3,469.000,478.000
387,LHip,4,492.000,324.000
387,LKnee,5,489.000,399.000
387,LAnkle,6,483.000,472.000
387,Spine1,7,472.250,278.750
387,Neck,8,470.000,231.500
387,Head,9,473.000,176.750
387,Site,10,472.000,195.000
387,LShoulder,11,498.000,227.000
387,LElbow,12,518.000,257.000
387,LWrist,13,496.000,226.000
387,RShoulder,14,442.000,236.000
387,RElbow,15,435.000,287.000
387,RWrist,16,439.000,286.000
388,Pelvis,0,474.000,327.000
388,RHip,1,456.000,329.000
388,RKnee,2,463.000,402.000
388,RAnkle,3,469.000,476.000
388,LHip,4,492.000,325.000
388,LKnee,5,491.000,399.000
388,LAnkle,6,487.000,471.000
388,Spine1,7,472.750,280.250
388,Neck,8,471.500,233.500
388,Head,9,470.750,180.250
388,Site,10,471.000,198.000
388,LShoulder,11,500.000,229.000
388,LElbow,12,522.000,258.000
388,LWrist,13,498.000,230.000
388,RShoulder,14,443.000,238.000
388,RElbow,15,433.000,289.000
388,RWrist,16,434.000,293.000
389,Pelvis,0,477.000,328.000
389,RHip,1,459.000,330.000
389,RKnee,2,464.000,403.000
389,RAnkle,3,469.000,476.000
389,LHip,4,495.000,326.000
389,LKnee,5,495.000,400.000
389,LAnkle,6,491.000,471.000
389,Spine1,7,475.250,281.000
389,Neck,8,473.500,234.000
389,Head,9,475.750,181.500
389,Site,10,475.000,199.000
389,LShoulder,11,502.000,230.000
389,LElbow,12,524.000,260.000
389,LWrist,13,501.000,235.000
389,RShoulder,14,445.000,238.000
389,RElbow,15,435.000,289.000
389,RWrist,16,435.000,295.000
390,Pelvis,0,479.500,328.000
390,RHip,1,462.000,330.000
390,RKnee,2,467.000,403.000
390,RAnkle,3,472.000,476.000
390,LHip,4,497.000,326.000
390,LKnee,5,496.000,400.000
390,LAnkle,6,493.000,471.000
390,Spine1,7,477.750,281.000
390,Neck,8,476.000,234.000
390,Head,9,476.000,181.500
390,Site,10,476.000,199.000
390,LShoulder,11,504.000,230.000
390,LElbow,12,525.000,261.000
390,LWrist,13,502.000,237.000
390,RShoulder,14,448.000,238.000
390,RElbow,15,440.000,287.000
390,RWrist,16,440.000,290.000
391,Pelvis,0,482.000,329.000
391,RHip,1,464.000,331.000
391,RKnee,2,473.000,405.000
391,RAnkle,3,478.000,476.000
391,LHip,4,500.000,327.000
391,LKnee,5,499.000,402.000
391,LAnkle,6,494.000,472.000
391,Spine1,7,479.500,281.250
391,Neck,8,477.000,233.500
391,Head,9,480.000,177.250
391,Site,10,479.000,196.000
391,LShoulder,11,505.000,230.000
391,LElbow,12,525.000,264.000
391,LWrist,13,505.000,240.000
391,RShoulder,14,449.000,237.000
391,RElbow,15,440.000,288.000
391,RWrist,16,444.000,286.000
392,Pelvis,0,483.000,330.500
392,RHip,1,465.000,332.000
392,RKnee,2,474.000,404.000
392,RAnkle,3,479.000,474.000
392,LHip,4,501.000,329.000
392,LKnee,5,500.000,401.000
392,LAnkle,6,495.000,470.000
392,Spine1,7,481.250,282.750
392,Neck,8,479.500,235.000
392,Head,9,477.250,178.000
392,Site,10,478.000,197.000
392,LShoulder,11,508.000,232.000
392,LElbow,12,527.000,267.000
392,LWrist,13,506.000,246.000
392,RShoulder,14,451.000,238.000
392,RElbow,15,440.000,288.000
392,RWrist,16,442.000,291.000
393,Pelvis,0,485.000,327.500
393,RHip,1,467.000,329.000
393,RKnee,2,475.000,401.000
393,RAnkle,3,480.000,471.000
393,LHip,4,503.000,326.000
393,LKnee,5,501.000,399.000
393,LAnkle,6,495.000,467.000
393,Spine1,7,483.500,280.750
393,Neck,8,482.000,234.000
393,Head,9,483.500,177.000
393,Site,10,483.000,196.000
393,LShoulder,11,510.000,231.000
393,LElbow,12,529.000,266.000
393,LWrist,13,510.000,253.000
393,RShoulder,14,454.000,237.000
393,RElbow,15,443.000,284.000
393,RWrist,16,444.000,291.000
394,Pelvis,0,486.500,326.000
394,RHip,1,469.000,327.000
394,RKnee,2,476.000,400.000
394,RAnkle,3,479.000,470.000
394,LHip,4,504.000,325.000
394,LKnee,5,502.000,398.000
394,LAnkle,6,496.000,467.000
394,Spine1,7,485.250,279.250
394,Neck,8,484.000,232.500
394,Head,9,487.000,176.250
394,Site,10,486.000,195.000
394,LShoulder,11,512.000,230.000
394,LElbow,12,530.000,266.000
394,LWrist,13,509.000,250.000
394,RShoulder,14,456.000,235.000
394,RElbow,15,446.000,283.000
394,RWrist,16,449.000,286.000
395,Pelvis,0,487.500,324.000
395,RHip,1,470.000,325.000
395,RKnee,2,473.000,399.000
395,RAnkle,3,475.000,471.000
395,LHip,4,505.000,323.000
395,LKnee,5,505.000,397.000
395,LAnkle,6,502.000,468.000
395,Spine1,7,486.000,278.000
395,Neck,8,484.500,232.000
395,Head,9,489.750,175.000
395,Site,10,488.000,194.000
395,LShoulder,11,512.000,230.000
395,LElbow,12,532.000,269.000
395,LWrist,13,511.000,266.000
395,RShoulder,14,457.000,234.000
395,RElbow,15,446.000,281.000
395,RWrist,16,448.000,289.000
396,Pelvis,0,489.500,324.500
396,RHip,1,472.000,325.000
396,RKnee,2,475.000,400.000
396,RAnkle,3,478.000,471.000
396,LHip,4,507.000,324.000
396,LKnee,5,507.000,398.000
396,LAnkle,6,504.000,470.000
396,Spine1,7,488.250,278.000
396,Neck,8,487.000,231.500
396,Head,9,485.500,176.750
396,Site,10,486.000,195.000
396,LShoulder,11,514.000,230.000
396,LElbow,12,533.000,271.000
396,LWrist,13,509.000,272.000
396,RShoulder,14,460.000,233.000
396,RElbow,15,452.000,280.000
396,RWrist,16,449.000,291.000
397,Pelvis,0,489.500,322.000
397,RHip,1,472.000,322.000
397,RKnee,2,472.000,395.000
397,RAnkle,3,476.000,465.000
397,LHip,4,507.000,322.000
397,LKnee,5,508.000,394.000
397,LAnkle,6,509.000,465.000
397,Spine1,7,489.500,277.500
397,Neck,8,489.500,233.000
397,Head,9,479.750,180.500
397,Site,10,483.000,198.000
397,LShoulder,11,516.000,232.000
397,LElbow,12,534.000,274.000
397,LWrist,13,507.000,283.000
397,RShoulder,14,463.000,234.000
397,RElbow,15,454.000,279.000
397,RWrist,16,448.000,294.000
398,Pelvis,0,489.500,323.500
398,RHip,1,472.000,324.000
398,RKnee,2,472.000,396.000
398,RAnkle,3,476.000,466.000
398,LHip,4,507.000,323.000
398,LKnee,5,509.000,396.000
398,LAnkle,6,510.000,466.000
398,Spine1,7,489.750,278.750
398,Neck,8,490.000,234.000
398,Head,9,481.000,180.000
398,Site,10,484.000,198.000
398,LShoulder,11,517.000,233.000
398,LElbow,12,533.000,277.000
398,LWrist,13,506.000,286.000
398,RShoulder,14,463.000,235.000
398,RElbow,15,454.000,280.000
398,RWrist,16,448.000,295.000
399,Pelvis,0,489.000,326.000
399,RHip,1,471.000,326.000
399,RKnee,2,471.000,398.000
399,RAnkle,3,475.000,467.000
399,LHip,4,507.000,326.000
399,LKnee,5,509.000,397.000
399,LAnkle,6,510.000,467.000
399,Spine1,7,489.500,281.250
399,Neck,8,490.000,236.500
399,Head,9,485.500,178.750
399,Site,10,487.000,198.000
399,LShoulder,11,517.000,236.000
399,LElbow,12,532.000,280.000
399,LWrist,13,505.000,289.000
399,RShoulder,14,463.000,237.000
399,RElbow,15,453.000,282.000
399,RWrist,16,449.000,296.000
400,Pelvis,0,488.500,329.500
400,RHip,1,470.000,329.000
400,RKnee,2,470.000,403.000
400,RAnkle,3,474.000,472.000
400,LHip,4,507.000,330.000
400,LKnee,5,507.000,403.000
400,LAnkle,6,508.000,474.000
400,Spine1,7,488.500,283.250
400,Neck,8,488.500,237.000
400,Head,9,481.750,180.000
400,Site,10,484.000,199.000
400,LShoulder,11,517.000,237.000
400,LElbow,12,528.000,282.000
400,LWrist,13,503.000,292.000
400,RShoulder,14,460.000,237.000
400,RElbow,15,449.000,282.000
400,RWrist,16,451.000,295.000
401,Pelvis,0,488.500,333.000
401,RHip,1,470.000,333.000
401,RKnee,2,472.000,406.000
401,RAnkle,3,476.000,475.000
401,LHip,4,507.000,333.000
401,LKnee,5,506.000,406.000
401,LAnkle,6,507.000,475.000
401,Spine1,7,488.000,286.000
401,Neck,8,487.500,239.000
401,Head,9,488.250,180.500
401,Site,10,488.000,200.000
401,LShoulder,11,515.000,239.000
401,LElbow,12,528.000,282.000
401,LWrist,13,500.000,282.000
401,RShoulder,14,460.000,239.000
401,RElbow,15,452.000,286.000
401,RWrist,16,452.000,294.000
402,Pelvis,0,488.000,335.000
402,RHip,1,469.000,335.000
402,RKnee,2,469.000,408.000
402,RAnkle,3,475.000,478.000
402,LHip,4,507.000,335.000
402,LKnee,5,506.000,407.000
402,LAnkle,6,506.000,478.000
402,Spine1,7,487.250,287.500
402,Neck,8,486.500,240.000
402,Head,9,485.750,181.500
402,Site,10,486.000,201.000
402,LShoulder,11,515.000,239.000
402,LElbow,12,526.000,283.000
402,LWrist,13,495.000,275.000
402,RShoulder,14,458.000,241.000
402,RElbow,15,451.000,289.000
402,RWrist,16,455.000,289.000
403,Pelvis,0,486.500,340.500
403,RHip,1,467.000,341.000
403,RKnee,2,469.000,414.000
403,RAnkle,3,476.000,483.000
403,LHip,4,506.000,340.000
403,LKnee,5,505.000,413.000
403,LAnkle,6,505.000,483.000
403,Spine1,7,485.500,291.250
403,Neck,8,484.500,242.000
403,Head,9,482.250,182.000
403,Site,10,483.000,202.000
403,LShoulder,11,514.000,241.000
403,LElbow,12,525.000,285.000
403,LWrist,13,491.000,262.000
403,RShoulder,14,455.000,243.000
403,RElbow,15,451.000,292.000
403,RWrist,16,462.000,276.000
404,Pelvis,0,485.000,346.500
404,RHip,1,464.000,347.000
404,RKnee,2,466.000,419.000
404,RAnkle,3,474.000,486.000
404,LHip,4,506.000,346.000
404,LKnee,5,505.000,418.000
404,LAnkle,6,501.000,486.000
404,Spine1,7,483.500,296.750
404,Neck,8,482.000,247.000
404,Head,9,480.500,185.500
404,Site,10,481.000,206.000
404,LShoulder,11,514.000,246.000
404,LElbow,12,522.000,292.000
404,LWrist,13,491.000,273.000
404,RShoulder,14,450.000,248.000
404,RElbow,15,442.000,298.000
404,RWrist,16,460.000,285.000
405,Pelvis,0,479.500,344.500
405,RHip,1,462.000,345.000
405,RKnee,2,472.000,412.000
405,RAnkle,3,478.000,481.000
405,LHip,4,497.000,344.000
405,LKnee,5,502.000,412.000
405,LAnkle,6,503.000,481.000
405,Spine1,7,478.500,296.250
405,Neck,8,477.500,248.000
405,Head,9,484.250,185.000
405,Site,10,482.000,206.000
405,LShoulder,11,505.000,248.000
405,LElbow,12,520.000,295.000
405,LWrist,13,495.000,278.000
405,RShoulder,14,450.000,248.000
405,RElbow,15,434.000,298.000
405,RWrist,16,453.000,285.000
406,Pelvis,0,478.000,343.000
406,RHip,1,462.000,343.000
406,RKnee,2,471.000,414.000
406,RAnkle,3,479.000,489.000
406,LHip,4,494.000,343.000
406,LKnee,5,493.000,416.000
406,LAnkle,6,493.000,488.000
406,Spine1,7,476.750,294.750
406,Neck,8,475.500,246.500
406,Head,9,477.750,190.250
406,Site,10,477.000,209.000
406,LShoulder,11,502.000,245.000
406,LElbow,12,521.000,293.000
406,LWrist,13,489.000,276.000
406,RShoulder,14,449.000,248.000
406,RElbow,15,434.000,301.000
406,RWrist,16,438.000,311.000
407,Pelvis,0,478.000,342.500
407,RHip,1,460.000,343.000
407,RKnee,2,469.000,417.000
407,RAnkle,3,478.000,488.000
407,LHip,4,496.000,342.000
407,LKnee,5,495.000,415.000
407,LAnkle,6,494.000,486.000
407,Spine1,7,476.750,294.250
407,Neck,8,475.500,246.000
407,Head,9,470.250,193.500
407,Site,10,472.000,211.000
407,LShoulder,11,503.000,244.000
407,LElbow,12,516.000,285.000
407,LWrist,13,488.000,279.000
407,RShoulder,14,448.000,248.000
407,RElbow,15,440.000,297.000
407,RWrist,16,440.000,304.000
408,Pelvis,0,478.500,342.000
408,RHip,1,461.000,343.000
408,RKnee,2,469.000,417.000
408,RAnkle,3,478.000,488.000
408,LHip,4,496.000,341.000
408,LKnee,5,495.000,415.000
408,LAnkle,6,494.000,486.000
408,Spine1,7,477.250,294.250
408,Neck,8,476.000,246.500
408,Head,9,471.500,193.250
408,Site,10,473.000,211.000
408,LShoulder,11,503.000,244.000
408,LElbow,12,515.000,285.000
408,LWrist,13,486.000,285.000
408,RShoulder,14,449.000,249.000
408,RElbow,15,442.000,299.000
408,RWrist,16,439.000,313.000
409,Pelvis,0,477.000,342.500
409,RHip,1,461.000,343.000
409,RKnee,2,472.000,414.000
409,RAnkle,3,479.000,487.000
409,LHip,4,493.000,342.000
409,LKnee,5,494.000,415.000
409,LAnkle,6,494.000,487.000
409,Spine1,7,475.500,294.500
409,Neck,8,474.000,246.500
409,Head,9,472.500,191.750
409,Site,10,473.000,210.000
409,LShoulder,11,500.000,244.000
409,LElbow,12,518.000,293.000
409,LWrist,13,482.000,291.000
409,RShoulder,14,448.000,249.000
409,RElbow,15,435.000,301.000
409,RWrist,16,438.000,317.000
410,Pelvis,0,477.000,341.500
410,RHip,1,462.000,342.000
410,RKnee,2,473.000,412.000
410,RAnkle,3,480.000,485.000
410,LHip,4,492.000,341.000
410,LKnee,5,494.000,413.000
410,LAnkle,6,495.000,485.000
410,Spine1,7,475.750,293.750
410,Neck,8,474.500,246.000
410,Head,9,473.750,193.500
410,Site,10,474.000,211.000
410,LShoulder,11,499.000,244.000
410,LElbow,12,517.000,292.000
410,LWrist,13,481.000,293.000
410,RShoulder,14,450.000,248.000
410,RElbow,15,439.000,300.000
410,RWrist,16,439.000,321.000
411,Pelvis,0,475.500,340.500
411,RHip,1,460.000,341.000
411,RKnee,2,470.000,412.000
411,RAnkle,3,478.000,485.000
411,LHip,4,491.000,340.000
411,LKnee,5,494.000,412.000
411,LAnkle,6,495.000,485.000
411,Spine1,7,474.750,293.000
411,Neck,8,474.000,245.500
411,Head,9,472.500,193.750
411,Site,10,473.000,211.000
411,LShoulder,11,499.000,243.000
411,LElbow,12,517.000,292.000
411,LWrist,13,479.000,293.000
411,RShoulder,14,449.000,248.000
411,RElbow,15,439.000,300.000
411,RWrist,16,440.000,316.000
412,Pelvis,0,476.000,341.000
412,RHip,1,460.000,342.000
412,RKnee,2,471.000,413.000
412,RAnkle,3,478.000,485.000
412,LHip,4,492.000,340.000
412,LKnee,5,494.000,413.000
412,LAnkle,6,496.000,485.000
412,Spine1,7,474.750,293.000
412,Neck,8,473.500,245.000
412,Head,9,474.250,194.000
412,Site,10,474.000,211.000
412,LShoulder,11,499.000,243.000
412,LElbow,12,517.000,292.000
412,LWrist,13,479.000,295.000
412,RShoulder,14,448.000,247.000
412,RElbow,15,439.000,300.000
412,RWrist,16,439.000,320.000
413,Pelvis,0,475.000,343.000
413,RHip,1,459.000,343.000
413,RKnee,2,470.000,416.000
413,RAnkle,3,478.000,488.000
413,LHip,4,491.000,343.000
413,LKnee,5,493.000,417.000
413,LAnkle,6,495.000,488.000
413,Spine1,7,474.500,294.250
413,Neck,8,474.000,245.500
413,Head,9,472.500,192.250
413,Site,10,473.000,210.000
413,LShoulder,11,499.000,244.000
413,LElbow,12,515.000,291.000
413,LWrist,13,477.000,297.000
413,RShoulder,14,449.000,247.000
413,RElbow,15,440.000,297.000
413,RWrist,16,441.000,317.000
414,Pelvis,0,474.000,343.000
414,RHip,1,457.000,344.000
414,RKnee,2,468.000,418.000
414,RAnkle,3,476.000,493.000
414,LHip,4,491.000,342.000
414,LKnee,5,493.000,418.000
414,LAnkle,6,496.000,493.000
414,Spine1,7,472.250,294.500
414,Neck,8,470.500,246.000
414,Head,9,477.250,189.000
414,Site,10,475.000,208.000
414,LShoulder,11,497.000,244.000
414,LElbow,12,517.000,293.000
414,LWrist,13,475.000,297.000
414,RShoulder,14,444.000,248.000
414,RElbow,15,437.000,299.000
414,RWrist,16,440.000,317.000
415,Pelvis,0,474.000,344.000
415,RHip,1,456.000,345.000
415,RKnee,2,466.000,420.000
415,RAnkle,3,474.000,494.000
415,LHip,4,492.000,343.000
415,LKnee,5,495.000,420.000
415,LAnkle,6,497.000,494.000
415,Spine1,7,471.500,295.500
415,Neck,8,469.000,247.000
415,Head,9,476.500,188.500
415,Site,10,474.000,208.000
415,LShoulder,11,497.000,245.000
415,LElbow,12,517.000,294.000
415,LWrist,13,475.000,298.000
415,RShoulder,14,441.000,249.000
415,RElbow,15,433.000,301.000
415,RWrist,16,439.000,317.000
416,Pelvis,0,474.000,346.000
416,RHip,1,455.000,347.000
416,RKnee,2,467.000,423.000
416,RAnkle,3,475.000,496.000
416,LHip,4,493.000,345.000
416,LKnee,5,496.000,422.000
416,LAnkle,6,499.000,496.000
416,Spine1,7,470.750,296.750
416,Neck,8,467.500,247.500
416,Head,9,478.750,188.250
416,Site,10,475.000,208.000
416,LShoulder,11,497.000,245.000
416,LElbow,12,517.000,295.000
416,LWrist,13,474.000,298.000
416,RShoulder,14,438.000,250.000
416,RElbow,15,430.000,302.000
416,RWrist,16,438.000,317.000
417,Pelvis,0,474.000,345.000
417,RHip,1,455.000,346.000
417,RKnee,2,469.000,422.000
417,RAnkle,3,482.000,494.000
417,LHip,4,493.000,344.000
417,LKnee,5,496.000,420.000
417,LAnkle,6,500.000,494.000
417,Spine1,7,470.250,296.250
417,Neck,8,466.500,247.500
417,Head,9,479.250,185.250
417,Site,10,475.000,206.000
417,LShoulder,11,496.000,245.000
417,LElbow,12,518.000,294.000
417,LWrist,13,473.000,298.000
417,RShoulder,14,437.000,250.000
417,RElbow,15,428.000,302.000
417,RWrist,16,440.000,310.000
418,Pelvis,0,471.500,344.500
418,RHip,1,451.000,346.000
418,RKnee,2,466.000,422.000
418,RAnkle,3,479.000,489.000
418,LHip,4,492.000,343.000
418,LKnee,5,497.000,420.000
418,LAnkle,6,503.000,489.000
418,Spine1,7,469.750,295.000
418,Neck,8,468.000,245.500
418,Head,9,478.500,183.250
418,Site,10,475.000,204.000
418,LShoulder,11,499.000,243.000
418,LElbow,12,517.000,290.000
418,LWrist,13,476.000,299.000
418,RShoulder,14,437.000,248.000
418,RElbow,15,426.000,299.000
418,RWrist,16,439.000,309.000
419,Pelvis,0,472.500,341.000
419,RHip,1,452.000,342.000
419,RKnee,2,466.000,420.000
419,RAnkle,3,479.000,488.000
419,LHip,4,493.000,340.000
419,LKnee,5,497.000,418.000
419,LAnkle,6,505.000,488.000
419,Spine1,7,470.500,292.000
419,Neck,8,468.500,243.000
419,Head,9,475.250,183.000
419,Site,10,473.000,203.000
419,LShoulder,11,500.000,241.000
419,LElbow,12,519.000,289.000
419,LWrist,13,478.000,298.000
419,RShoulder,14,437.000,245.000
419,RElbow,15,425.000,296.000
419,RWrist,16,439.000,305.000
420,Pelvis,0,474.000,340.000
420,RHip,1,454.000,341.000
420,RKnee,2,467.000,419.000
420,RAnkle,3,482.000,488.000
420,LHip,4,494.000,339.000
420,LKnee,5,498.000,418.000
420,LAnkle,6,505.000,488.000
420,Spine1,7,471.750,290.250
420,Neck,8,469.500,240.500
420,Head,9,474.750,184.250
420,Site,10,473.000,203.000
420,LShoulder,11,501.000,239.000
420,LElbow,12,521.000,288.000
420,LWrist,13,482.000,296.000
420,RShoulder,14,438.000,242.000
420,RElbow,15,425.000,293.000
420,RWrist,16,438.000,304.000
421,Pelvis,0,476.500,339.000
421,RHip,1,458.000,340.000
421,RKnee,2,470.000,418.000
421,RAnkle,3,483.000,490.000
421,LHip,4,495.000,338.000
421,LKnee,5,496.000,417.000
421,LAnkle,6,500.000,491.000
421,Spine1,7,472.500,289.250
421,Neck,8,468.500,239.500
421,Head,9,476.750,184.750
421,Site,10,474.000,203.000
421,LShoulder,11,498.000,238.000
421,LElbow,12,523.000,289.000
421,LWrist,13,482.000,295.000
421,RShoulder,14,439.000,241.000
421,RElbow,15,428.000,293.000
421,RWrist,16,440.000,306.000
422,Pelvis,0,477.000,338.500
422,RHip,1,458.000,339.000
422,RKnee,2,470.000,416.000
422,RAnkle,3,483.000,487.000
422,LHip,4,496.000,338.000
422,LKnee,5,498.000,416.000
422,LAnkle,6,503.000,488.000
422,Spine1,7,472.750,288.500
422,Neck,8,468.500,238.500
422,Head,9,476.750,185.250
422,Site,10,474.000,203.000
422,LShoulder,11,498.000,237.000
422,LElbow,12,523.000,289.000
422,LWrist,13,481.000,294.000
422,RShoulder,14,439.000,240.000
422,RElbow,15,428.000,291.000
422,RWrist,16,440.000,306.000
423,Pelvis,0,477.500,337.500
423,RHip,1,459.000,338.000
423,RKnee,2,470.000,414.000
423,RAnkle,3,483.000,484.000
423,LHip,4,496.000,337.000
423,LKnee,5,499.000,414.000
423,LAnkle,6,504.000,485.000
423,Spine1,7,473.250,288.000
423,Neck,8,469.000,238.500
423,Head,9,476.500,185.250
423,Site,10,474.000,203.000
423,LShoulder,11,498.000,237.000
423,LElbow,12,523.000,288.000
423,LWrist,13,483.000,294.000
423,RShoulder,14,440.000,240.000
423,RElbow,15,428.000,291.000
423,RWrist,16,440.000,307.000
424,Pelvis,0,477.500,339.000
424,RHip,1,459.000,340.000
424,RKnee,2,469.000,416.000
424,RAnkle,3,483.000,489.000
424,LHip,4,496.000,338.000
424,LKnee,5,498.000,416.000
424,LAnkle,6,503.000,490.000
424,Spine1,7,473.500,289.250
424,Neck,8,469.500,239.500
424,Head,9,476.250,186.250
424,Site,10,474.000,204.000
424,LShoulder,11,499.000,238.000
424,LElbow,12,523.000,289.000
424,LWrist,13,482.000,293.000
424,RShoulder,14,440.000,241.000
424,RElbow,15,428.000,293.000
424,RWrist,16,440.000,308.000
425,Pelvis,0,476.000,340.000
425,RHip,1,457.000,341.000
425,RKnee,2,468.000,417.000
425,RAnkle,3,481.000,491.000
425,LHip,4,495.000,339.000
425,LKnee,5,497.000,415.000
425,LAnkle,6,503.000,491.000
425,Spine1,7,471.750,291.250
425,Neck,8,467.500,242.500
425,Head,9,472.750,184.750
425,Site,10,471.000,204.000
425,LShoulder,11,498.000,240.000
425,LElbow,12,518.000,293.000
425,LWrist,13,475.000,294.000
425,RShoulder,14,437.000,245.000
425,RElbow,15,425.000,298.000
425,RWrist,16,442.000,301.000
426,Pelvis,0,474.500,340.500
426,RHip,1,455.000,342.000
426,RKnee,2,462.000,418.000
426,RAnkle,3,474.000,494.000
426,LHip,4,494.000,339.000
426,LKnee,5,494.000,416.000
426,LAnkle,6,500.000,495.000
426,Spine1,7,470.500,292.750
