frame_id,kp_name,kp_index,X_3d,Y_3d,Z_3d,estimated_Z_value
95,left_knee,13,NaN,NaN,NaN,Error
95,right_knee,14,NaN,NaN,NaN,Error
95,left_ankle,15,NaN,NaN,NaN,Error
95,right_ankle,16,NaN,NaN,NaN,Error
96,nose,0,NaN,NaN,NaN,Error
96,left_eye,1,NaN,NaN,NaN,Error
96,right_eye,2,NaN,NaN,NaN,Error
96,left_ear,3,NaN,NaN,NaN,Error
96,right_ear,4,NaN,NaN,NaN,Error
96,left_shoulder,5,NaN,NaN,NaN,Error
96,right_shoulder,6,NaN,NaN,NaN,Error
96,left_elbow,7,NaN,NaN,NaN,Error
96,right_elbow,8,NaN,NaN,NaN,Error
96,left_wrist,9,NaN,NaN,NaN,Error
96,right_wrist,10,NaN,NaN,NaN,Error
96,left_hip,11,NaN,NaN,NaN,Error
96,right_hip,12,NaN,NaN,NaN,Error
96,left_knee,13,NaN,NaN,NaN,Error
96,right_knee,14,NaN,NaN,NaN,Error
96,left_ankle,15,NaN,NaN,NaN,Error
96,right_ankle,16,NaN,NaN,NaN,Error
97,nose,0,NaN,NaN,NaN,Error
97,left_eye,1,NaN,NaN,NaN,Error
97,right_eye,2,NaN,NaN,NaN,Error
97,left_ear,3,NaN,NaN,NaN,Error
97,right_ear,4,NaN,NaN,NaN,Error
97,left_shoulder,5,NaN,NaN,NaN,Error
97,right_shoulder,6,NaN,NaN,NaN,Error
97,left_elbow,7,NaN,NaN,NaN,Error
97,right_elbow,8,NaN,NaN,NaN,Error
97,left_wrist,9,NaN,NaN,NaN,Error
97,right_wrist,10,NaN,NaN,NaN,Error
97,left_hip,11,NaN,NaN,NaN,Error
97,right_hip,12,NaN,NaN,NaN,Error
97,left_knee,13,NaN,NaN,NaN,Error
97,right_knee,14,NaN,NaN,NaN,Error
97,left_ankle,15,NaN,NaN,NaN,Error
97,right_ankle,16,NaN,NaN,NaN,Error
98,nose,0,NaN,NaN,NaN,Error
98,left_eye,1,NaN,NaN,NaN,Error
98,right_eye,2,NaN,NaN,NaN,Error
98,left_ear,3,NaN,NaN,NaN,Error
98,right_ear,4,NaN,NaN,NaN,Error
98,left_shoulder,5,NaN,NaN,NaN,Error
98,right_shoulder,6,NaN,NaN,NaN,Error
98,left_elbow,7,NaN,NaN,NaN,Error
98,right_elbow,8,NaN,NaN,NaN,Error
98,left_wrist,9,NaN,NaN,NaN,Error
98,right_wrist,10,NaN,NaN,NaN,Error
98,left_hip,11,NaN,NaN,NaN,Error
98,right_hip,12,NaN,NaN,NaN,Error
98,left_knee,13,NaN,NaN,NaN,Error
98,right_knee,14,NaN,NaN,NaN,Error
98,left_ankle,15,NaN,NaN,NaN,Error
98,right_ankle,16,NaN,NaN,NaN,Error
99,nose,0,NaN,NaN,NaN,Error
99,left_eye,1,NaN,NaN,NaN,Error
99,right_eye,2,NaN,NaN,NaN,Error
99,left_ear,3,NaN,NaN,NaN,Error
99,right_ear,4,NaN,NaN,NaN,Error
99,left_shoulder,5,NaN,NaN,NaN,Error
99,right_shoulder,6,NaN,NaN,NaN,Error
99,left_elbow,7,NaN,NaN,NaN,Error
99,right_elbow,8,NaN,NaN,NaN,Error
99,left_wrist,9,NaN,NaN,NaN,Error
99,right_wrist,10,NaN,NaN,NaN,Error
99,left_hip,11,NaN,NaN,NaN,Error
99,right_hip,12,NaN,NaN,NaN,Error
99,left_knee,13,NaN,NaN,NaN,Error
99,right_knee,14,NaN,NaN,NaN,Error
99,left_ankle,15,NaN,NaN,NaN,Error
99,right_ankle,16,NaN,NaN,NaN,Error
100,nose,0,NaN,NaN,NaN,Error
100,left_eye,1,NaN,NaN,NaN,Error
100,right_eye,2,NaN,NaN,NaN,Error
100,left_ear,3,NaN,NaN,NaN,Error
100,right_ear,4,NaN,NaN,NaN,Error
100,left_shoulder,5,NaN,NaN,NaN,Error
100,right_shoulder,6,NaN,NaN,NaN,Error
100,left_elbow,7,NaN,NaN,NaN,Error
100,right_elbow,8,NaN,NaN,NaN,Error
100,left_wrist,9,NaN,NaN,NaN,Error
100,right_wrist,10,NaN,NaN,NaN,Error
100,left_hip,11,NaN,NaN,NaN,Error
100,right_hip,12,NaN,NaN,NaN,Error
100,left_knee,13,NaN,NaN,NaN,Error
100,right_knee,14,NaN,NaN,NaN,Error
100,left_ankle,15,NaN,NaN,NaN,Error
100,right_ankle,16,NaN,NaN,NaN,Error
101,nose,0,NaN,NaN,NaN,Error
101,left_eye,1,NaN,NaN,NaN,Error
101,right_eye,2,NaN,NaN,NaN,Error
101,left_ear,3,NaN,NaN,NaN,Error
101,right_ear,4,NaN,NaN,NaN,Error
101,left_shoulder,5,NaN,NaN,NaN,Error
101,right_shoulder,6,NaN,NaN,NaN,Error
101,left_elbow,7,NaN,NaN,NaN,Error
101,right_elbow,8,NaN,NaN,NaN,Error
101,left_wrist,9,NaN,NaN,NaN,Error
101,right_wrist,10,NaN,NaN,NaN,Error
101,left_hip,11,NaN,NaN,NaN,Error
101,right_hip,12,NaN,NaN,NaN,Error
101,left_knee,13,NaN,NaN,NaN,Error
101,right_knee,14,NaN,NaN,NaN,Error
101,left_ankle,15,NaN,NaN,NaN,Error
101,right_ankle,16,NaN,NaN,NaN,Error
102,nose,0,NaN,NaN,NaN,Error
102,left_eye,1,NaN,NaN,NaN,Error
102,right_eye,2,NaN,NaN,NaN,Error
102,left_ear,3,NaN,NaN,NaN,Error
102,right_ear,4,NaN,NaN,NaN,Error
102,left_shoulder,5,NaN,NaN,NaN,Error
102,right_shoulder,6,NaN,NaN,NaN,Error
102,left_elbow,7,NaN,NaN,NaN,Error
102,right_elbow,8,NaN,NaN,NaN,Error
102,left_wrist,9,NaN,NaN,NaN,Error
102,right_wrist,10,NaN,NaN,NaN,Error
102,left_hip,11,NaN,NaN,NaN,Error
102,right_hip,12,NaN,NaN,NaN,Error
102,left_knee,13,NaN,NaN,NaN,Error
102,right_knee,14,NaN,NaN,NaN,Error
102,left_ankle,15,NaN,NaN,NaN,Error
102,right_ankle,16,NaN,NaN,NaN,Error
103,nose,0,NaN,NaN,NaN,Error
103,left_eye,1,NaN,NaN,NaN,Error
103,right_eye,2,NaN,NaN,NaN,Error
103,left_ear,3,NaN,NaN,NaN,Error
103,right_ear,4,NaN,NaN,NaN,Error
103,left_shoulder,5,NaN,NaN,NaN,Error
103,right_shoulder,6,NaN,NaN,NaN,Error
103,left_elbow,7,NaN,NaN,NaN,Error
103,right_elbow,8,NaN,NaN,NaN,Error
103,left_wrist,9,NaN,NaN,NaN,Error
103,right_wrist,10,NaN,NaN,NaN,Error
103,left_hip,11,NaN,NaN,NaN,Error
103,right_hip,12,NaN,NaN,NaN,Error
103,left_knee,13,NaN,NaN,NaN,Error
103,right_knee,14,NaN,NaN,NaN,Error
103,left_ankle,15,NaN,NaN,NaN,Error
103,right_ankle,16,NaN,NaN,NaN,Error
104,nose,0,NaN,NaN,NaN,Error
104,left_eye,1,NaN,NaN,NaN,Error
104,right_eye,2,NaN,NaN,NaN,Error
104,left_ear,3,NaN,NaN,NaN,Error
104,right_ear,4,NaN,NaN,NaN,Error
104,left_shoulder,5,NaN,NaN,NaN,Error
104,right_shoulder,6,NaN,NaN,NaN,Error
104,left_elbow,7,NaN,NaN,NaN,Error
104,right_elbow,8,NaN,NaN,NaN,Error
104,left_wrist,9,NaN,NaN,NaN,Error
104,right_wrist,10,NaN,NaN,NaN,Error
104,left_hip,11,NaN,NaN,NaN,Error
104,right_hip,12,NaN,NaN,NaN,Error
104,left_knee,13,NaN,NaN,NaN,Error
104,right_knee,14,NaN,NaN,NaN,Error
104,left_ankle,15,NaN,NaN,NaN,Error
104,right_ankle,16,NaN,NaN,NaN,Error
105,nose,0,NaN,NaN,NaN,Error
105,left_eye,1,NaN,NaN,NaN,Error
105,right_eye,2,NaN,NaN,NaN,Error
105,left_ear,3,NaN,NaN,NaN,Error
105,right_ear,4,NaN,NaN,NaN,Error
105,left_shoulder,5,NaN,NaN,NaN,Error
105,right_shoulder,6,NaN,NaN,NaN,Error
105,left_elbow,7,NaN,NaN,NaN,Error
105,right_elbow,8,NaN,NaN,NaN,Error
105,left_wrist,9,NaN,NaN,NaN,Error
105,right_wrist,10,NaN,NaN,NaN,Error
105,left_hip,11,NaN,NaN,NaN,Error
105,right_hip,12,NaN,NaN,NaN,Error
105,left_knee,13,NaN,NaN,NaN,Error
105,right_knee,14,NaN,NaN,NaN,Error
105,left_ankle,15,NaN,NaN,NaN,Error
105,right_ankle,16,NaN,NaN,NaN,Error
106,nose,0,NaN,NaN,NaN,Error
106,left_eye,1,NaN,NaN,NaN,Error
106,right_eye,2,NaN,NaN,NaN,Error
106,left_ear,3,NaN,NaN,NaN,Error
106,right_ear,4,NaN,NaN,NaN,Error
106,left_shoulder,5,NaN,NaN,NaN,Error
106,right_shoulder,6,NaN,NaN,NaN,Error
106,left_elbow,7,NaN,NaN,NaN,Error
106,right_elbow,8,NaN,NaN,NaN,Error
106,left_wrist,9,NaN,NaN,NaN,Error
106,right_wrist,10,NaN,NaN,NaN,Error
106,left_hip,11,NaN,NaN,NaN,Error
106,right_hip,12,NaN,NaN,NaN,Error
106,left_knee,13,NaN,NaN,NaN,Error
106,right_knee,14,NaN,NaN,NaN,Error
106,left_ankle,15,NaN,NaN,NaN,Error
106,right_ankle,16,NaN,NaN,NaN,Error
107,nose,0,NaN,NaN,NaN,Error
107,left_eye,1,NaN,NaN,NaN,Error
107,right_eye,2,NaN,NaN,NaN,Error
107,left_ear,3,NaN,NaN,NaN,Error
107,right_ear,4,NaN,NaN,NaN,Error
107,left_shoulder,5,NaN,NaN,NaN,Error
107,right_shoulder,6,NaN,NaN,NaN,Error
107,left_elbow,7,NaN,NaN,NaN,Error
107,right_elbow,8,NaN,NaN,NaN,Error
107,left_wrist,9,NaN,NaN,NaN,Error
107,right_wrist,10,NaN,NaN,NaN,Error
107,left_hip,11,NaN,NaN,NaN,Error
107,right_hip,12,NaN,NaN,NaN,Error
107,left_knee,13,NaN,NaN,NaN,Error
107,right_knee,14,NaN,NaN,NaN,Error
107,left_ankle,15,NaN,NaN,NaN,Error
107,right_ankle,16,NaN,NaN,NaN,Error
108,nose,0,NaN,NaN,NaN,Error
108,left_eye,1,NaN,NaN,NaN,Error
108,right_eye,2,NaN,NaN,NaN,Error
108,left_ear,3,NaN,NaN,NaN,Error
108,right_ear,4,NaN,NaN,NaN,Error
108,left_shoulder,5,-1437.5777987566787,1402.6477880189354,14986.416590767985,14986.416590767985
108,right_shoulder,6,-917.9952820289902,1176.7074702784778,11890.436027369464,11890.436027369464
108,left_elbow,7,NaN,NaN,NaN,Error
108,right_elbow,8,-309.9987590463668,871.4785373358798,5980.060026756564,5980.060026756564
108,left_wrist,9,NaN,NaN,NaN,Error
108,right_wrist,10,-78.50448990131405,937.3119566235328,6313.924006905906,6313.924006905906
108,left_hip,11,-1516.610268300521,2244.1190346505377,12811.961128050796,12811.961128050796
108,right_hip,12,-1289.3526622233353,2308.5805047097683,12838.100555033396,12838.100555033396
108,left_knee,13,NaN,NaN,NaN,Error
108,right_knee,14,NaN,NaN,NaN,Error
108,left_ankle,15,NaN,NaN,NaN,Error
108,right_ankle,16,NaN,NaN,NaN,Error
109,nose,0,NaN,NaN,NaN,Error
109,left_eye,1,NaN,NaN,NaN,Error
109,right_eye,2,NaN,NaN,NaN,Error
109,left_ear,3,NaN,NaN,NaN,Error
109,right_ear,4,NaN,NaN,NaN,Error
109,left_shoulder,5,NaN,NaN,NaN,Error
109,right_shoulder,6,NaN,NaN,NaN,Error
109,left_elbow,7,NaN,NaN,NaN,Error
109,right_elbow,8,NaN,NaN,NaN,Error
109,left_wrist,9,NaN,NaN,NaN,Error
109,right_wrist,10,NaN,NaN,NaN,Error
109,left_hip,11,NaN,NaN,NaN,Error
109,right_hip,12,NaN,NaN,NaN,Error
109,left_knee,13,NaN,NaN,NaN,Error
109,right_knee,14,NaN,NaN,NaN,Error
109,left_ankle,15,NaN,NaN,NaN,Error
109,right_ankle,16,NaN,NaN,NaN,Error
110,nose,0,NaN,NaN,NaN,Error
110,left_eye,1,NaN,NaN,NaN,Error
110,right_eye,2,NaN,NaN,NaN,Error
110,left_ear,3,NaN,NaN,NaN,Error
110,right_ear,4,NaN,NaN,NaN,Error
110,left_shoulder,5,NaN,NaN,NaN,Error
110,right_shoulder,6,NaN,NaN,NaN,Error
110,left_elbow,7,NaN,NaN,NaN,Error
110,right_elbow,8,NaN,NaN,NaN,Error
110,left_wrist,9,NaN,NaN,NaN,Error
110,right_wrist,10,NaN,NaN,NaN,Error
110,left_hip,11,NaN,NaN,NaN,Error
110,right_hip,12,NaN,NaN,NaN,Error
110,left_knee,13,NaN,NaN,NaN,Error
110,right_knee,14,NaN,NaN,NaN,Error
110,left_ankle,15,NaN,NaN,NaN,Error
110,right_ankle,16,NaN,NaN,NaN,Error
111,nose,0,NaN,NaN,NaN,Error
111,left_eye,1,NaN,NaN,NaN,Error
111,right_eye,2,NaN,NaN,NaN,Error
111,left_ear,3,NaN,NaN,NaN,Error
111,right_ear,4,NaN,NaN,NaN,Error
111,left_shoulder,5,900.9224041278967,126.44955311414324,2756.0380479747278,2756.0380479747278
111,right_shoulder,6,552.2607274926424,-68.5479680787427,2756.0380479747278,2756.0380479747278
111,left_elbow,7,NaN,NaN,NaN,Error
111,right_elbow,8,NaN,NaN,NaN,Error
111,left_wrist,9,NaN,NaN,NaN,Error
111,right_wrist,10,NaN,NaN,NaN,Error
111,left_hip,11,NaN,NaN,NaN,Error
111,right_hip,12,NaN,NaN,NaN,Error
111,left_knee,13,NaN,NaN,NaN,Error
111,right_knee,14,NaN,NaN,NaN,Error
111,left_ankle,15,NaN,NaN,NaN,Error
111,right_ankle,16,NaN,NaN,NaN,Error
112,nose,0,NaN,NaN,NaN,Error
112,left_eye,1,NaN,NaN,NaN,Error
112,right_eye,2,NaN,NaN,NaN,Error
112,left_ear,3,NaN,NaN,NaN,Error
112,right_ear,4,NaN,NaN,NaN,Error
112,left_shoulder,5,NaN,NaN,NaN,Error
112,right_shoulder,6,NaN,NaN,NaN,Error
112,left_elbow,7,NaN,NaN,NaN,Error
112,right_elbow,8,NaN,NaN,NaN,Error
112,left_wrist,9,NaN,NaN,NaN,Error
112,right_wrist,10,NaN,NaN,NaN,Error
112,left_hip,11,NaN,NaN,NaN,Error
112,right_hip,12,NaN,NaN,NaN,Error
112,left_knee,13,NaN,NaN,NaN,Error
112,right_knee,14,NaN,NaN,NaN,Error
112,left_ankle,15,NaN,NaN,NaN,Error
112,right_ankle,16,NaN,NaN,NaN,Error
113,nose,0,NaN,NaN,NaN,Error
113,left_eye,1,NaN,NaN,NaN,Error
113,right_eye,2,NaN,NaN,NaN,Error
113,left_ear,3,NaN,NaN,NaN,Error
113,right_ear,4,NaN,NaN,NaN,Error
113,left_shoulder,5,NaN,NaN,NaN,Error
113,right_shoulder,6,NaN,NaN,NaN,Error
113,left_elbow,7,NaN,NaN,NaN,Error
113,right_elbow,8,NaN,NaN,NaN,Error
113,left_wrist,9,NaN,NaN,NaN,Error
113,right_wrist,10,NaN,NaN,NaN,Error
113,left_hip,11,NaN,NaN,NaN,Error
113,right_hip,12,NaN,NaN,NaN,Error
113,left_knee,13,NaN,NaN,NaN,Error
113,right_knee,14,NaN,NaN,NaN,Error
113,left_ankle,15,NaN,NaN,NaN,Error
113,right_ankle,16,NaN,NaN,NaN,Error
114,nose,0,NaN,NaN,NaN,Error
114,left_eye,1,NaN,NaN,NaN,Error
114,right_eye,2,NaN,NaN,NaN,Error
114,left_ear,3,NaN,NaN,NaN,Error
114,right_ear,4,NaN,NaN,NaN,Error
114,left_shoulder,5,258.3260074125666,44.31928072328271,1182.5065651784641,1182.5065651784641
114,right_shoulder,6,NaN,NaN,NaN,Error
114,left_elbow,7,142.13817753053826,759.9803668567077,3474.838331147212,3474.838331147212
114,right_elbow,8,NaN,NaN,NaN,Error
114,left_wrist,9,183.86308772445915,1016.2378571484229,5767.17009711596,5767.17009711596
114,right_wrist,10,NaN,NaN,NaN,Error
114,left_hip,11,NaN,NaN,NaN,Error
114,right_hip,12,NaN,NaN,NaN,Error
114,left_knee,13,NaN,NaN,NaN,Error
114,right_knee,14,NaN,NaN,NaN,Error
114,left_ankle,15,NaN,NaN,NaN,Error
114,right_ankle,16,NaN,NaN,NaN,Error
115,nose,0,NaN,NaN,NaN,Error
115,left_eye,1,NaN,NaN,NaN,Error
115,right_eye,2,NaN,NaN,NaN,Error
115,left_ear,3,NaN,NaN,NaN,Error
115,right_ear,4,NaN,NaN,NaN,Error
115,left_shoulder,5,210.3177547217502,50.55343081972449,1150.2381749254043,1150.2381749254043
115,right_shoulder,6,NaN,NaN,NaN,Error
115,left_elbow,7,-10.662289975741299,474.6143623581288,2111.2837493459087,2111.2837493459087
115,right_elbow,8,NaN,NaN,NaN,Error
115,left_wrist,9,36.03336996180881,445.4536610482103,3072.3293237664134,3072.3293237664134
115,right_wrist,10,NaN,NaN,NaN,Error
115,left_hip,11,NaN,NaN,NaN,Error
115,right_hip,12,NaN,NaN,NaN,Error
115,left_knee,13,NaN,NaN,NaN,Error
115,right_knee,14,NaN,NaN,NaN,Error
115,left_ankle,15,NaN,NaN,NaN,Error
115,right_ankle,16,NaN,NaN,NaN,Error
116,nose,0,NaN,NaN,NaN,Error
116,left_eye,1,NaN,NaN,NaN,Error
116,right_eye,2,NaN,NaN,NaN,Error
116,left_ear,3,NaN,NaN,NaN,Error
116,right_ear,4,NaN,NaN,NaN,Error
116,left_shoulder,5,442.0283229068742,-32.248679625330034,2379.4805495197356,2379.4805495197356
116,right_shoulder,6,833.5968556629022,-109.38335756075901,2379.4805495197356,2379.4805495197356
116,left_elbow,7,NaN,NaN,NaN,Error
116,right_elbow,8,NaN,NaN,NaN,Error
116,left_wrist,9,NaN,NaN,NaN,Error
116,right_wrist,10,NaN,NaN,NaN,Error
116,left_hip,11,NaN,NaN,NaN,Error
116,right_hip,12,NaN,NaN,NaN,Error
116,left_knee,13,NaN,NaN,NaN,Error
116,right_knee,14,NaN,NaN,NaN,Error
116,left_ankle,15,NaN,NaN,NaN,Error
116,right_ankle,16,NaN,NaN,NaN,Error
117,nose,0,NaN,NaN,NaN,Error
117,left_eye,1,NaN,NaN,NaN,Error
117,right_eye,2,NaN,NaN,NaN,Error
117,left_ear,3,NaN,NaN,NaN,Error
117,right_ear,4,NaN,NaN,NaN,Error
117,left_shoulder,5,NaN,NaN,NaN,Error
117,right_shoulder,6,NaN,NaN,NaN,Error
117,left_elbow,7,NaN,NaN,NaN,Error
117,right_elbow,8,NaN,NaN,NaN,Error
117,left_wrist,9,NaN,NaN,NaN,Error
117,right_wrist,10,NaN,NaN,NaN,Error
117,left_hip,11,NaN,NaN,NaN,Error
117,right_hip,12,NaN,NaN,NaN,Error
117,left_knee,13,NaN,NaN,NaN,Error
117,right_knee,14,NaN,NaN,NaN,Error
117,left_ankle,15,NaN,NaN,NaN,Error
117,right_ankle,16,NaN,NaN,NaN,Error
118,nose,0,NaN,NaN,NaN,Error
118,left_eye,1,NaN,NaN,NaN,Error
118,right_eye,2,NaN,NaN,NaN,Error
118,left_ear,3,NaN,NaN,NaN,Error
118,right_ear,4,NaN,NaN,NaN,Error
118,left_shoulder,5,1028.7756468718867,55.21439768730381,5034.167918303275,5034.167918303275
118,right_shoulder,6,1183.3183161401191,-314.47358070989304,5034.167918303275,5034.167918303275
118,left_elbow,7,NaN,NaN,NaN,Error
118,right_elbow,8,NaN,NaN,NaN,Error
118,left_wrist,9,NaN,NaN,NaN,Error
118,right_wrist,10,NaN,NaN,NaN,Error
118,left_hip,11,NaN,NaN,NaN,Error
118,right_hip,12,NaN,NaN,NaN,Error
118,left_knee,13,NaN,NaN,NaN,Error
118,right_knee,14,NaN,NaN,NaN,Error
118,left_ankle,15,NaN,NaN,NaN,Error
118,right_ankle,16,NaN,NaN,NaN,Error
119,nose,0,NaN,NaN,NaN,Error
119,left_eye,1,NaN,NaN,NaN,Error
119,right_eye,2,NaN,NaN,NaN,Error
119,left_ear,3,NaN,NaN,NaN,Error
119,right_ear,4,NaN,NaN,NaN,Error
119,left_shoulder,5,488.2533393341975,89.1963050482201,3200.8500081016123,3200.8500081016123
119,right_shoulder,6,818.6354899774491,-135.65716463972677,3200.8500081016123,3200.8500081016123
119,left_elbow,7,NaN,NaN,NaN,Error
119,right_elbow,8,NaN,NaN,NaN,Error
119,left_wrist,9,NaN,NaN,NaN,Error
119,right_wrist,10,NaN,NaN,NaN,Error
119,left_hip,11,NaN,NaN,NaN,Error
119,right_hip,12,NaN,NaN,NaN,Error
119,left_knee,13,NaN,NaN,NaN,Error
119,right_knee,14,NaN,NaN,NaN,Error
119,left_ankle,15,NaN,NaN,NaN,Error
119,right_ankle,16,NaN,NaN,NaN,Error
120,nose,0,NaN,NaN,NaN,Error
120,left_eye,1,NaN,NaN,NaN,Error
120,right_eye,2,NaN,NaN,NaN,Error
120,left_ear,3,NaN,NaN,NaN,Error
120,right_ear,4,NaN,NaN,NaN,Error
120,left_shoulder,5,448.04329119228856,-73.98908385360969,2595.8261852122237,2595.8261852122237
120,right_shoulder,6,825.9204904222191,-202.78504852047976,2595.8261852122237,2595.8261852122237
120,left_elbow,7,NaN,NaN,NaN,Error
120,right_elbow,8,NaN,NaN,NaN,Error
120,left_wrist,9,NaN,NaN,NaN,Error
120,right_wrist,10,NaN,NaN,NaN,Error
120,left_hip,11,NaN,NaN,NaN,Error
120,right_hip,12,NaN,NaN,NaN,Error
120,left_knee,13,NaN,NaN,NaN,Error
120,right_knee,14,NaN,NaN,NaN,Error
120,left_ankle,15,NaN,NaN,NaN,Error
120,right_ankle,16,NaN,NaN,NaN,Error
121,nose,0,NaN,NaN,NaN,Error
121,left_eye,1,NaN,NaN,NaN,Error
121,right_eye,2,NaN,NaN,NaN,Error
121,left_ear,3,NaN,NaN,NaN,Error
121,right_ear,4,NaN,NaN,NaN,Error
121,left_shoulder,5,NaN,NaN,NaN,Error
121,right_shoulder,6,NaN,NaN,NaN,Error
121,left_elbow,7,NaN,NaN,NaN,Error
121,right_elbow,8,NaN,NaN,NaN,Error
121,left_wrist,9,NaN,NaN,NaN,Error
121,right_wrist,10,NaN,NaN,NaN,Error
121,left_hip,11,NaN,NaN,NaN,Error
121,right_hip,12,NaN,NaN,NaN,Error
121,left_knee,13,NaN,NaN,NaN,Error
121,right_knee,14,NaN,NaN,NaN,Error
121,left_ankle,15,NaN,NaN,NaN,Error
121,right_ankle,16,NaN,NaN,NaN,Error
122,nose,0,NaN,NaN,NaN,Error
122,left_eye,1,NaN,NaN,NaN,Error
122,right_eye,2,NaN,NaN,NaN,Error
122,left_ear,3,NaN,NaN,NaN,Error
122,right_ear,4,NaN,NaN,NaN,Error
122,left_shoulder,5,NaN,NaN,NaN,Error
122,right_shoulder,6,NaN,NaN,NaN,Error
122,left_elbow,7,NaN,NaN,NaN,Error
122,right_elbow,8,NaN,NaN,NaN,Error
122,left_wrist,9,NaN,NaN,NaN,Error
122,right_wrist,10,NaN,NaN,NaN,Error
122,left_hip,11,NaN,NaN,NaN,Error
122,right_hip,12,NaN,NaN,NaN,Error
122,left_knee,13,NaN,NaN,NaN,Error
122,right_knee,14,NaN,NaN,NaN,Error
122,left_ankle,15,NaN,NaN,NaN,Error
122,right_ankle,16,NaN,NaN,NaN,Error
123,nose,0,NaN,NaN,NaN,Error
123,left_eye,1,NaN,NaN,NaN,Error
123,right_eye,2,NaN,NaN,NaN,Error
123,left_ear,3,NaN,NaN,NaN,Error
123,right_ear,4,NaN,NaN,NaN,Error
123,left_shoulder,5,825.7804540162887,-260.9331090193319,3673.518223757897,3673.518223757897
123,right_shoulder,6,1259.241904370599,-462.6798625811013,4561.907238517297,4561.907238517297
123,left_elbow,7,328.90651627292266,150.8835720190507,1888.1613265610688,1888.1613265610688
123,right_elbow,8,NaN,NaN,NaN,Error
123,left_wrist,9,NaN,NaN,NaN,Error
123,right_wrist,10,NaN,NaN,NaN,Error
123,left_hip,11,370.2293114149407,952.8045379764379,4138.2877086062545,4138.2877086062545
123,right_hip,12,519.1213022567316,801.2957670157604,4133.99827476724,4133.99827476724
123,left_knee,13,NaN,NaN,NaN,Error
123,right_knee,14,NaN,NaN,NaN,Error
123,left_ankle,15,NaN,NaN,NaN,Error
123,right_ankle,16,NaN,NaN,NaN,Error
124,nose,0,NaN,NaN,NaN,Error
124,left_eye,1,NaN,NaN,NaN,Error
124,right_eye,2,NaN,NaN,NaN,Error
124,left_ear,3,NaN,NaN,NaN,Error
124,right_ear,4,NaN,NaN,NaN,Error
124,left_shoulder,5,1490.747402299231,-385.695455274928,7123.921240149387,7123.921240149387
124,right_shoulder,6,1628.3341437477186,-589.710115940483,7112.986769144118,7112.986769144118
124,left_elbow,7,NaN,NaN,NaN,Error
124,right_elbow,8,NaN,NaN,NaN,Error
124,left_wrist,9,NaN,NaN,NaN,Error
124,right_wrist,10,NaN,NaN,NaN,Error
124,left_hip,11,621.582383848678,1314.0762045090826,6084.2304577756,6084.2304577756
124,right_hip,12,679.3200692764834,1126.854706136678,6073.295986770332,6073.295986770332
124,left_knee,13,NaN,NaN,NaN,Error
124,right_knee,14,NaN,NaN,NaN,Error
124,left_ankle,15,NaN,NaN,NaN,Error
124,right_ankle,16,NaN,NaN,NaN,Error
125,nose,0,NaN,NaN,NaN,Error
125,left_eye,1,NaN,NaN,NaN,Error
125,right_eye,2,NaN,NaN,NaN,Error
125,left_ear,3,NaN,NaN,NaN,Error
125,right_ear,4,NaN,NaN,NaN,Error
125,left_shoulder,5,980.446642335377,-282.99473414056524,6137.1350666619555,6137.1350666619555
125,right_shoulder,6,1339.2407907445015,-458.4513605852038,6137.1350666619555,6137.1350666619555
125,left_elbow,7,NaN,NaN,NaN,Error
125,right_elbow,8,NaN,NaN,NaN,Error
125,left_wrist,9,NaN,NaN,NaN,Error
125,right_wrist,10,NaN,NaN,NaN,Error
125,left_hip,11,NaN,NaN,NaN,Error
125,right_hip,12,NaN,NaN,NaN,Error
125,left_knee,13,NaN,NaN,NaN,Error
125,right_knee,14,NaN,NaN,NaN,Error
125,left_ankle,15,NaN,NaN,NaN,Error
125,right_ankle,16,NaN,NaN,NaN,Error
126,nose,0,NaN,NaN,NaN,Error
126,left_eye,1,NaN,NaN,NaN,Error
126,right_eye,2,NaN,NaN,NaN,Error
126,left_ear,3,NaN,NaN,NaN,Error
126,right_ear,4,NaN,NaN,NaN,Error
126,left_shoulder,5,648.120229646828,-161.65564154490852,4629.673283942182,4629.673283942182
126,right_shoulder,6,1001.9710006312762,-346.97332982405186,4629.673283942182,4629.673283942182
126,left_elbow,7,NaN,NaN,NaN,Error
126,right_elbow,8,NaN,NaN,NaN,Error
126,left_wrist,9,NaN,NaN,NaN,Error
126,right_wrist,10,NaN,NaN,NaN,Error
126,left_hip,11,NaN,NaN,NaN,Error
126,right_hip,12,NaN,NaN,NaN,Error
126,left_knee,13,NaN,NaN,NaN,Error
126,right_knee,14,NaN,NaN,NaN,Error
126,left_ankle,15,NaN,NaN,NaN,Error
126,right_ankle,16,NaN,NaN,NaN,Error
127,nose,0,NaN,NaN,NaN,Error
127,left_eye,1,NaN,NaN,NaN,Error
127,right_eye,2,NaN,NaN,NaN,Error
127,left_ear,3,NaN,NaN,NaN,Error
127,right_ear,4,NaN,NaN,NaN,Error
127,left_shoulder,5,3647.835445054885,-1300.4948600510702,18568.062922728575,18568.062922728575
127,right_shoulder,6,3890.332663890664,-1618.9335639478088,18568.062922728575,18568.062922728575
127,left_elbow,7,NaN,NaN,NaN,Error
127,right_elbow,8,NaN,NaN,NaN,Error
127,left_wrist,9,NaN,NaN,NaN,Error
127,right_wrist,10,NaN,NaN,NaN,Error
